"timestamp","repository","branch","commit_sha","commit_count","size_pack_mb","git_size_mb","max_blob_mb","blob_over_1mb","blob_over_5mb","current_largest_file_mb","forbidden_file_count","status"
"2026-03-17T23:52:21Z","LorenzoMorabito/PBI_ProductAnalysis_POC","main","9cd748101f9c3539ac08cfddddb57d23bd591827","51","0.38","0.48","1.63","2","0","1.69","0","WARN"
"2026-03-17T23:52:45Z","LorenzoMorabito/PBI_ProductAnalysis_POC","main","9cd748101f9c3539ac08cfddddb57d23bd591827","51","0.34","0.53","1.63","2","0","1.69","0","WARN"
